year,player_name,player_id,base_price_in_cr,base_price_in_usd,status,source_text
2024,Yash Dayal,1159720,0.2,,sold,"Yash Dayal (Base price INR 20 lakh) sold to RCB for INR 5 crore (USD 602,400 approx)"
2024,Sushant Mishra,1175457,0.2,,sold,"Sushant Mishra (Base price INR 20 lakh) sold to Gujarat Titans for 2.2 crore (USD 265,000 approx)"
2024,Akash Singh,1175458,0.2,,sold,"Akash Singh (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh (USD 24,100 approx)"
2024,Kartik Tyagi,1122918,0.2,,sold,"Kartik Tyagi (Base price INR 20 lakh) sold to Gujarat Titans for INR 60 lakh (USD 72,300 approx)"
2024,Rasikh Salam,1161489,0.2,,sold,"Rasikh Salam (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh (USD 24,100 approx)"
2024,Manav Suthar,1175426,0.2,,sold,"Manav Suthar (Base price INR 20 lakh) sold to Gujarat Titans for INR 20 lakh (USD 24,100 approx)"
2024,Manimaran Siddharth,1151286,0.2,,sold,"Manimaran Siddharth (Base price INR 20 lakh) sold to LSG for INR 2.4 crore (USD 289,200 approx)"
2024,Shreyas Gopal,344580,0.2,,sold,"Shreyas Gopal (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh (USD 24,100 approx)"
2024,Sherfane Rutherford,914541,1.5,,sold,"Sherfane Rutherford (Base price 1.5 crore) sold to KKR for INR 1.5 crore (USD 181,000 approx)"
2024,Ashton Turner,500268,1,,sold,"Ashton Turner (Base price INR 1 crore) sold to LSG for INR 1 crore (181,000 approx)"
2024,Tom Curran,550235,1.5,,sold,"Tom Curran (Base price 1.5 crore) sold to RCB for 1.5 crore (USD 181,000 approx)"
2024,David Willey,308251,2,,sold,"David Willey (Base price INR 2 crore) sold to LSG for INR 2 crore (USD 241,000 approx)"
2024,Spencer Johnson,1123718,,,sold,"Spencer Johnson (INR 50 lakh) sold to Gujarat Titans for INR 10 crore (USD 1,205,000 approx)"
2024,Mustafizur Rahman,330902,2,,sold,"Mustafizur Rahman (Base price INR 2 crore) sold to CSK for INR 2 crore (USD 241,000 approx)"
2024,Jhye Richardson,774223,1.5,,sold,"Jhye Richardson (Base price INR 1.5 crore) sold to Delhi Capitals for INR 5 crore (USD 602,000 approx)"
2024,Nuwan Thushara,955235,0.5,,sold,"Nuwan Thushara (Base price INR 50 lakh) sold to Mumbai Indians for INR 4.8 crore (USD 578,300 approx)"
2024,Naman Dhir,1287032,0.2,,sold,"Naman Dhir (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh (USD 24,100 approx)"
2024,Anshul Kamboj,1175428,0.2,,sold,"Anshul Kamboj (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh (USD 24,100 approx)"
2024,Sumit Kumar,1159734,0.2,,sold,"Sumit Kumar (Base price INR 20 lakh) sold to Delhi Capitals for INR 1 crore (USD 120,000 approx)"
2024,Ashutosh Sharma,1131978,0.2,,sold,"Ashutosh Sharma (Base price INR 20 lakh) sold to Punjab Kings for for INR 20 lakh (USD 24,100 approx)"
2024,Vishwanath Singh,1354639,0.2,,sold,"Vishwanath Singh (Base price INR 20 lakh) sold to Punjab Kings for for INR 20 lakh (USD 24,100 approx)"
2024,Shashank Singh,1277535,0.2,,sold,"Shashank Singh (Base price INR 20 lakh) sold to Punjab Kings for for INR 20 lakh (USD 24,100 approx)"
2024,Tanay Thyagarajan,1080008,0.2,,sold,"Tanay Thyagarajan (Base price INR 20 lakh) sold to Punjab Kings for for INR 20 lakh (USD 24,100 approx)"
2024,Robin Minz,1350762,0.2,,sold,"Robin Minz (Base price INR 20 lakh) sold to Gujarat Titans for 3.6 crore (USD 433,800 approx)"
2024,Prince Choudhary,1412827,0.2,,sold,"Prince Choudhary Base price INR 20 lakh) sold to Punjab Kings for INR 20 lakh (USD 24,100 approx)"
2024,Jhathavedh Subramanyan,919531,0.2,,sold,"Jhathavedh Subramanyan (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh (USD 24,100 approx)"
2024,Manish Pandey,290630,0.5,,sold,"Manish Pandey (Base price INR 50 lakh) sold to KKR for INR 50 lakh (USD 60,200 approx)"
2024,Rilee Rossouw,318845,2,,sold,"Rilee Rossouw (Base price INR 2 crore) sold to Punjab Kings for INR 8 crore (USD 936,900 approx)"
2024,Lockie Ferguson,493773,2,,sold,"Lockie Ferguson (Base price INR 2 crore) sold to RCB for INR 2 crore (USD 241,000 approx)"
2024,Mujeeb Ur Rahman,974109,2,,sold,"Mujeeb Ur Rahman (Base price INR 2 crore) sold to KKR for INR 2 crore (USD 241,000 approx)"
2024,Arshad Khan,1244751,0.2,,sold,"Mohammad Arshad Khan (Base price INR 20 lakh) sold to LSG for INR 20 lakh (USD 24,100 approx)"
2024,Mohammad Nabi,25913,1.5,,sold,"Mohammad Nabi (Base price INR 1.5 crore) sold to Mumbai Indians for INR 1.5 crore (USD 181,000 approx)"
2024,Shai Hope,581379,0.75,,sold,"Shai Hope (Base price INR 75 lakh) sold to Delhi Capitals for INR 75 lakh (USD 90,500 approx)"
2024,Gus Atkinson,1039481,1,,sold,"Gus Atkinson (Base price INR 1 crore) sold to KKR for INR 1 crore (USD 120,000 approx)"
2024,Swastik Chikara,1403198,0.2,,sold,"Swastik Chikara (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh (USD 24,100 approx)"
2024,Abid Mushtaq,1201536,0.2,,sold,"Abid Mushtaq (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh (USD 24,100 approx)"
2024,Shivalik Sharma,1167965,0.2,,sold,"Shivalik Sharma (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh (USD 24,100 approx)"
2024,Swapnil Singh,232292,0.2,,sold,"Swapnil Singh (Base price INR 20 lakh) sold to RCB for INR 20 lakh (USD 24,100 approx)"
2024,Aravelly Avanish,1408675,0.2,,sold,"Aravelly Avanish (Base price INR 20 lakh) sold to CSK for INR 20 lakh (USD 24,100 approx)"
2024,Nandre Burger,971349,0.5,,sold,"Nandre Burger (Base price INR 50 lakh) sold to Rajasthan Royals for INR 50 lakh (USD 60,200 approx)"
2024,Sakib Hussain,1340422,0.2,,sold,"Sakib Hussain (Base price INR 20 lakh) sold to KKR for INR 20 lakh (USD 24,100 approx)"
2024,Saurav Chauhan,1287369,0.2,,sold,"Saurav Chauhan (Base price INR 20 lakh) sold to RCB for INR 20 lakh (USD 24,100 approx)"
2024,Karun Nair,398439,0.5,,unsold,Karun Nair (Base price INR 50 lakh)
2024,Steven Smith,267192,2,,unsold,Steven Smith (Base price INR 2 crore)
2024,Phil Salt,669365,1.5,,unsold,Phil Salt (Base price INR 1.5 crore)
2024,Josh Inglis,662235,2,,unsold,Josh Inglis (Base price 2 crore)
2024,Kusal Mendis,629074,0.5,,unsold,Kusal Mendis (Base price INR 50 lakh)
2024,Josh Hazlewood,288284,2,,unsold,Josh Hazlewood (Base price INR 2 crore)
2024,Adil Rashid,244497,2,,unsold,Adil Rashid (Base price INR 2 crore)
2024,Waqar Salamkheil,1108490,0.5,,unsold,Waqar Salamkheil (Base price INR 50 lakh)
2024,Akeal Hosein,530812,0.5,,unsold,Akeal Hosein (Base price INR 50 lakh)
2024,Ish Sodhi,559066,0.75,,unsold,Ish Sodhi (Base price INR 75 lakh)
2024,Tabraiz Shamsi,379145,0.5,,unsold,Tabraiz Shamsi (Base price INR 50 lakh)
2024,Rohan Kunnummal,1079382,0.2,,unsold,Rohan Kunnummal (Base price INR 20 lakh)
2024,Priyansh Arya,1175456,0.2,,unsold,Priyansh Arya (Base price INR 20 lakh)
2024,Manan Vohra,532856,0.2,,unsold,Manan Vohra (Base price INR 20 lakh)
2024,Sarfaraz Khan,642525,0.2,,unsold,Sarfaraz Khan (Base price INR 20 lakh)
2024,Raj Bawa,1292502,0.2,,unsold,Raj Bawa (Base price INR 20 lakh)
2024,Vivrant Sharma,1252370,0.2,,unsold,Vivrant Sharma (Base price INR 20 lakh)
2024,Atit Sheth,652361,0.2,,unsold,Atit Sheth (Base price INR 20 lakh)
2024,Hrithik Shokeen,1175423,0.2,,unsold,Hrithik Shokeen (Base price INR 20 lakh)
2024,Urvil Patel,1131570,0.2,,unsold,Urvil Patel (Base price INR 20 lakh)
2024,Vishnu Solanki,604593,0.2,,unsold,Vishnu Solanki (Base price INR 20 lakh)
2024,Kuldip Yadav,1206495,0.2,,unsold,Kuldip Yadav (Base price INR 20 lakh)
2024,Ishan Porel,967603,0.2,,unsold,Ishan Porel (Base price INR 20 lakh)
2024,Shiva Singh,1070194,0.2,,unsold,Shiva Singh (Base price INR 20 lakh)
2024,Murugan Ashwin,528067,0.2,,unsold,Murugan Ashwin (Base price INR 20 lakh)
2024,Pulkit Narang,714605,0.2,,unsold,Pulkit Narang (Base price INR 20 lakh)
2024,Finn Allen,959759,0.75,,unsold,Finn Allen (Base price INR 75 lakh)
2024,Colin Munro,232359,1.5,,unsold,Colin Munro (Base price INR 1.5 crore)
2024,Rassie van der Dussen,337790,2,,unsold,Rassie van der Dussen (Base price INR 2 crore)
2024,Qais Ahmad,914171,0.5,,unsold,Qais Ahmad (Base price INR 50 lakh)
2024,Michael Bracewell,326968,1,,unsold,Michael Bracewell (Base price INR 1 crore)
2024,James Neesham,355269,1.5,,unsold,James Neesham (Base price INR 1.5 crore)
2024,Keemo Paul,677081,0.75,,unsold,Keemo Paul (Base price INR 75 lakh)
2024,Odean Smith,820691,0.5,,unsold,Odean Smith (Base price INR 50 lakh)
2024,Dushmantha Chameera,552152,0.5,,unsold,Dushmantha Chameera (Base price INR 50 lakh)
2024,Ben Dwarshuis,679567,0.5,,unsold,Ben Dwarshuis (Base price INR 50 lakh)
2024,Matt Henry,506612,0.75,,unsold,Matt Henry (Base price 75 lakh)
2024,Kyle Jamieson,625960,1,,unsold,Kyle Jamieson (Base price INR 1 crore)
2024,Tymal Mills,459257,1.5,,unsold,Tymal Mills (Base price INR 1.5 crore)
2024,Adam Milne,450860,1,,unsold,Adam Milne (Base price INR 1 crore)
2024,Lance Morris,1125317,0.75,,unsold,Lance Morris (Base price INR 75 lakh)
2024,Sandeep Warrier,592735,0.5,,unsold,Sandeep Warrier (Base price INR 50 lakh)
2024,Luke Wood,573170,0.5,,unsold,Luke Wood (Base price INR 50 lakh)
2024,Rithik Easwaran,1320767,0.2,,unsold,Rithik Easwaran (Base price INR 20 lakh)
2024,Himmat Singh,805235,0.2,,unsold,Himmat Singh (Base price INR 20 lakh)
2024,Shashank Singh,1277535,0.2,,unsold,Shashank Singh (Base price INR 20 lakh)
2024,Sumeet Verma,390724,0.2,,unsold,Sumeet Verma (Base price INR 20 lakh)
2024,Harsh Dubey,1216159,0.2,,unsold,Harsh Dubey (Base price INR 20 lakh)
2024,Tanush Kotian,1125960,0.2,,unsold,Tanush Kotian (Base price INR 20 lakh)
2024,Kamlesh Nagarkoti,1070188,0.2,,unsold,Kamlesh Nagarkoti (Base price INR 20 lakh)
2024,Pradosh Ranjan Paul,1108328,0.2,,unsold,Pradosh Ranjan Paul (Base price INR 20 lakh)
2024,G Ajitesh,1320758,0.2,,unsold,G Ajitesh (Base price INR 20 lakh)
2024,Gaurav Chaudhary,1339708,0.2,,unsold,Gaurav Chaudhary (Base price INR 20 lakh)
2024,Bipin Saurabh,1287029,0.2,,unsold,Bipin Saurabh (Base price INR 20 lakh)
2024,KM Asif,1083030,0.2,,unsold,KM Asif (Base price INR 20 lakh)
2024,Sakib Hussain,1340422,0.2,,unsold,Sakib Hussain (Base price INR 20 lakh)
2024,Mohammed Kaif,1246485,0.2,,unsold,Mohammed Kaif (Base price INR 20 lakh)
2024,Abhilash Shetty,1155401,0.2,,unsold,Abhilash Shetty (Base price INR 20 lakh)
2024,Gurjapneet Singh,1269869,0.2,,unsold,Gurjapneet Singh (Base price INR 20 lakh)
2024,Prithvi Raj,1121579,0.2,,unsold,Prithvi Raj Yarra (Base price INR 20 lakh)
2024,Shubham Agarwal,1135336,0.2,,unsold,Shubham Agarwal (Base price INR 20 lakh)
2024,Krishnan Shrijith,778241,0.2,,unsold,Krishnan Shrijith (Base Price INR 20 lakh)
2017,Eoin Morgan,24598,2,,sold,Eoin Morgan (Base price INR 2 crore) - Sold to Kings XI Punjab for INR 2 crore
2017,Pawan Negi,530773,0.3,,sold,Pawan Negi (Base price INR 30 lakhs) - Sold to Royal Challengers Bangalore for INR 1 crore
2017,Angelo Mathews,49764,2,,sold,Angelo Mathews (Base price INR 2 crore) - Sold to Delhi Daredevils for INR 2 crore
2017,Ben Stokes,311158,2,,sold,Ben Stokes (Base price INR 2 crore) - Sold to Rising Pune Supergiants for INR 14.5 crore
2017,Corey Anderson,277662,1,,sold,Corey Anderson (Base price INR 1 crore) - Sold to Delhi Daredevils for INR 1 crore
2017,Nicholas Pooran,604302,0.3,,sold,Nicholas Pooran (Base price INR 30 lakh) - Sold to Mumbai Indians for INR 30 lakh
2017,Kagiso Rabada,550215,1,,sold,Kagiso Rabada (Base price INR 1 crore) - Sold to Delhi Daredevils for INR 5 crore
2017,Trent Boult,277912,1.5,,sold,Trent Boult (Base price INR 1.5 crore) - Sold to Kolkata Knight Riders for INR 5 crore
2017,Tymal Mills,459257,0.5,,sold,Tymal Mills (Base price INR 50 lakhs) - Sold to Royal Challengers Bangalore for INR 12 crore
2017,Pat Cummins,489889,2,,sold,Pat Cummins (Base price INR 2 crore) - Sold to Delhi Daredevils for INR 4.5 crore
2017,Mitchell Johnson,6033,2,,sold,Mitchell Johnson (Base price INR 2 crore) - Sold to Mumbai Indians for INR 2 crore
2017,Ankit Bawne,327123,0.1,,sold,Ankit Bawne (Base price INR 10 lakh) - Sold to Delhi Daredevils for INR 10 lakh
2017,Tanmay Agarwal,792725,0.1,,sold,Tanmay Agarwal (Base price INR 10 lakh) - Sold to Sunrisers Hyderabad for INR 10 lakh
2017,Mohammad Nabi,25913,0.3,,sold,Mohammad Nabi (Base price INR 30 lakh) - Sold to Sunrisers Hyderabad for 30 lakh
2017,K Gowtham,424377,0.1,,sold,K Gowtham (Base price INR 10 lakh) - Sold to Mumbai Indians for INR 2 crore
2017,Rahul Tewatia,423838,0.1,,sold,Rahul Tewatia (Base price INR 10 lakh) - Sold to Kings XI Punjab for INR 25 lakh
2017,Aditya Tare,333904,0.2,,sold,Aditya Tare (Base price INR 20 lakh) - Sold to Delhi Daredevils for INR 25 lakh
2017,Eklavya Dwivedi,340841,0.3,,sold,Eklavya Dwivedi (Base price INR 30 lakh) - Sold to Sunrisers Hyderabad for INR 75 lakh
2017,Aniket Choudhary,527299,0.1,,sold,Aniket Choudhary (Base price INR 10 lakh) - Sold to Royal Challengers Bangalore for INR 2 crore
2017,T Natarajan,802575,0.1,,sold,T Natarajan (Base price INR 10 lakh) - Sold to Kings XI Punjab for INR 3 crore
2017,Nathu Singh,853259,0.3,,sold,Nathu Singh (Base price INR 30 lakh) - Sold to Gujarat Lions for INR 50 lakh
2017,Basil Thampi,732291,0.1,,sold,Basil Thampi (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 85 lakh
2017,M Ashwin,528067,0.1,,sold,M Ashwin (Base price INR 10 lakh) - Sold to Delhi Daredevils for INR 1 crore
2017,Tejas Baroka,1082859,0.1,,sold,Tejas Baroka (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 10 lakh
2017,Rashid Khan,793463,0.5,,sold,Rashid Khan (Base price INR 50 lakh) - Sold to Sunrisers Hyderabad for INR 4 crore
2017,Pravin Tambe,587152,0.1,,sold,Pravin Tambe (Base price INR 10 lakh) - Sold to Sunrisers Hyderabad for INR 10 lakh
2017,Chris Woakes,247235,2,,sold,Chris Woakes (Base price INR 2 crore) - Sold to Kolkata Knight Riders for INR 4.2 crore
2017,Karn Sharma,30288,0.3,,sold,Karn Sharma (Base price INR 30 lakh) - Sold to Mumbai Indians for INR 3.2 crore
2017,Rishi Dhawan,290727,0.3,,sold,Rishi Dhawan (Base price INR 30 lakh) - Sold to Kolkata Knight Riders for INR 55 lakh
2017,Matt Henry,506612,0.5,,sold,Matt Henry (Base price INR 50 lakh) - Sold to Kings XI Punjab for INR 50 lakh
2017,Jaydev Unadkat,390484,0.3,,sold,Jaydev Unadkat (Base price INR 30 lakh) - Sold to Rising Pune Supergiants for INR 30 lakh
2017,Varun Aaron,360911,0.3,,sold,Varun Aaron (Base price INR 30 lakh) - Sold to Kings XI Punjab for INR 2.8 crore
2017,Manpreet Gony,317293,0.3,,sold,Manpreet Gony (Base price INR 30 lakh) - Sold to Gujarat Lions for INR 60 lakh
2017,Martin Guptill,226492,0.5,,sold,Martin Guptill (Base price INR 50 lakh) - Sold to Kings XI Punjab for INR 50 lakh (second round)
2017,Jason Roy,298438,1,,sold,Jason Roy (Base price INR 1 crore) - Sold to Gujarat Lions for INR 1 crore (second round)
2017,Saurabh Tiwary,35390,0.3,,sold,Saurabh Tiwary (Base price INR 30 lakh) - Sold to Mumbai Indians for INR 30 lakh (second round)
2017,Chris Jordan,288992,0.5,,sold,Chris Jordan (Base price INR 50 lakh) - Sold to Sunrisers Hyderabad for INR 50 lakh (second round)
2017,Nathan Coulter-Nile,261354,1,,sold,Nathan Coulter-Nile (Base price INR 100 lakh) - Sold to Kolkata Knight Riders for INR 3.5 crore (second round)
2017,Praveen Dubey,777515,0.1,,sold,Praveen Dubey (Base price INR 10 lakh) - Sold to Royal Challengers Bangalore for INR 10 lakh (second round)
2017,Navdeep Saini,700167,0.1,,sold,Navdeep Saini (Base price INR 10 lakh) - Sold to Delhi Daredevils for INR 10 lakh (second round)
2017,Ben Laughlin,315623,0.3,,sold,Ben Laughlin (Base price INR 30 lakh) - Sold to Sunrisers Hyderabad for INR 30 lakh (second round)
2017,Billy Stanlake,533042,0.3,,sold,Billy Stanlake (Base price INR 30 lakh) - Sold to Royal Challengers Bangalore for INR 30 lakh (second round)
2017,Mohammed Siraj,940973,0.2,,sold,Mohammed Siraj (Base price INR 20 lakh) - Sold to Sunrisers Hyderabad for INR 2.6 crore
2017,Rahul Chahar,1064812,0.1,,sold,Rahul Chahar (Base price INR 10 lakh) - Sold to Rising Pune Supergiants for INR 10 lakh
2017,Saurabh Kumar,627214,0.1,,sold,Saurabh Kumar (Base price INR 10 lakh) - Sold to Rising Pune Supergiants for INR 10 lakh
2017,Asela Gunaratne,360456,0.3,,sold,Asela Gunaratne (Base price INR 30 lakh) - Sold to Mumbai Indians for INR 30 lakh
2017,Daniel Christian,4864,1,,sold,Daniel Christian (Base price INR 1 crore) - Sold to Rising Pune Supergiants for INR 1 crore
2017,Rovman Powell,820351,0.3,,sold,Rovman Powell (Base price INR 30 lakhs) - Sold to Kolkata Knight Riders for INR 30 lakhs
2017,Darren Sammy,53115,0.3,,sold,Darren Sammy (Base price INR 30 lakh) - Sold to Kings XI Punjab for INR 30 lakh
2017,Munaf Patel,32965,0.3,,sold,Munaf Patel (Base price INR 30 lakh) - Sold to Gujarat Lions for INR 30 lakh
2017,Rinku Singh,723105,0.1,,sold,Rinku Singh (Base price INR 10 lakh) - Sold to Kings XI Punjab for INR 10 lakh
2017,Shashank Singh,377534,0.1,,sold,Shashank Singh (Base price INR 10 lakh) - Sold to Delhi Daredevils for INR 10 lakh
2017,Milind Tandon,969381,0.1,,sold,Milind Tandon (Base price INR 10 lakh) - Sold to Rising Pune Supergiants for INR 10 lakh
2017,Kulwant Khejroliya,1083033,0.1,,sold,Kulwant Khejroliya (Base price INR 10 lakh) - Sold to Mumbai Indians for INR 10 lakh
2017,Chirag Suri,534734,0.1,,sold,Chirag Suri (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 10 lakh
2017,R Sanjay Yadav,1048841,0.1,,sold,R Sanjay Yadav (Base price INR 10 lakh) - Sold to Kolkata Knight Riders for INR 10 lakh
2017,Shelley Shaurya,626295,0.1,,sold,Shelley Shaurya (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 10 lakh
2017,Shubham Agarwal,1079668,0.1,,sold,Shubham Agarwal (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 10 lakh
2017,Ishank Jaggi,279554,0.1,,sold,Ishank Jaggi (Base price INR 10 lakh) - Sold to Kolkata Knight Riders for INR 10 lakh
2017,Rahul Tripathi,446763,0.1,,sold,Rahul Tripathi (Base price INR 10 lakh) - Sold to Rising Pune Supergiants for INR 10 lakh
2017,Pratham Singh,1083464,0.1,,sold,Pratham Singh (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 10 lakh
2017,Akshdeep Nath,500360,0.1,,sold,Akshdeep Nath (Base price INR 10 lakh) - Sold to Gujarat Lions for INR 10 lakh (third round)
2017,Lockie Ferguson,493773,0.5,,sold,Lockie Ferguson (Base price INR 50 lakh) - Sold to Rising Pune Supergiants for INR 50 lakh (third round)
2017,Manoj Tiwary,35565,0.5,,sold,Manoj Tiwary (Base price INR 50 lakh) - Sold to Rising Pune Supergiants for INR 50 lakh (third round)
2017,Darren Bravo,277472,0.5,,sold,Darren Bravo (Base price INR 50 lakh) - Sold to Kolkata Knight Riders for INR 50 lakh (third round)
2017,Sayan Ghosh,736413,0.1,,sold,Sayan Ghosh (Base price INR 10 lakh) - Sold to Kolkata Knight Riders for INR 10 lakh (third round)
2017,Faiz Fazal,,0.3,,unsold,Faiz Fazal (Base price INR 30 lakhs)
2017,Alex Hales,,1,,unsold,Alex Hales (Base price INR 100 lakhs)
2017,Ross Taylor,,0.5,,unsold,Ross Taylor (Base price INR 50 lakhs)
2017,Irfan Pathan,,0.5,,unsold,Irfan Pathan (Base price INR 50 lakhs)
2017,Sean Abbott,,0.3,,unsold,Sean Abbott (Base price INR 30 lakhs)
2017,Ben Dunk,,0.3,,unsold,Ben Dunk (Base price INR 30 lakhs)
2017,Jonny Bairstow,,1.5,,unsold,Jonny Bairstow (Base price INR 1.5 crores)
2017,Andre Fletcher,,0.3,,unsold,Andre Fletcher (Base price INR 30 lakhs)
2017,Johnson Charles,,0.3,,unsold,Johnson Charles (Base price INR 30 lakhs)
2017,Dinesh Chandimal,,0.5,,unsold,Dinesh Chandimal (Base price INR 50 lakhs)
2017,Kyle Abbott,,1.5,,unsold,Kyle Abbott (Base price INR 1.5 crores)
2017,Ishant Sharma,,2,,unsold,Ishant Sharma (Base price INR 2 crores)
2017,Lakshan Sandakan,,0.3,,unsold,Lakshan Sandakan (Base price INR 30 lakhs)
2017,Ish Sodhi,,0.3,,unsold,Ish Sodhi (Base price INR 30 lakhs)
2017,Brad Hogg,,0.5,,unsold,Brad Hogg (Base price INR 50 lakhs)
2017,Pragyan Ojha,,0.3,,unsold,Pragyan Ojha (Base price INR 30 lakhs)
2017,Imran Tahir,,0.5,,unsold,Imran Tahir (Base price INR 50 lakhs)
2017,Umang Sharma,,0.1,,unsold,Umang Sharma (Base price INR 10 lakhs)
2017,Prithvi Shaw,,0.1,,unsold,Prithvi Shaw (Base price INR 10 lakhs)
2017,Unmukt Chand,,0.3,,unsold,Unmukt Chand (Base price INR 30 lakhs)
2017,Asghar Stanikzai,,0.2,,unsold,Asghar Stanikzai (Base price INR 20 lakhs)
2017,Mahipal Lomror,,0.1,,unsold,Mahipal Lomror (Base price INR 10 lakhs)
2017,Shivam Dubey,,0.1,,unsold,Shivam Dubey (Base price INR 10 lakhs)
2017,Manan Sharma,,0.1,,unsold,Manan Sharma (Base price INR 10 lakhs)
2017,Rush Kalaria,,0.1,,unsold,Rush Kalaria (Base price INR 10 lakhs)
2017,Priyank Kirit Panchal,,0.1,,unsold,Priyank Kirit Panchal (Base price INR 10 lakhs)
2017,Vishnu Vinod,,0.1,,unsold,Vishnu Vinod (Base price INR 10 lakhs)
2017,Shreevats Goswami,,0.1,,unsold,Shreevats Goswami (Base price INR 10 lakhs)
2017,Mohammad Shahzad,,0.5,,unsold,Mohammad Shahzad (Base price INR 50 lakhs)
2017,Mohit Ahlawat,,0.1,,unsold,Mohit Ahlawat (Base price INR 10 lakhs)
2017,Manvinder Bisla,,0.1,,unsold,Manvinder Bisla (Base price INR 10 lakhs)
2017,Abu Nechim,,0.1,,unsold,Abu Nechim (Base price INR 10 lakhs)
2017,Umar Nazir Mir,,0.1,,unsold,Umar Nazir Mir (Base price INR 10 lakhs)
2017,Pawan Suyal,,0.1,,unsold,Pawan Suyal (Base price INR 10 lakhs)
2017,Mayank Dagar,,0.1,,unsold,Mayank Dagar (Base price INR 10 lakhs)
2017,Sarabjit Ladda,,0.1,,unsold,Sarabjit Ladda (Base price INR 10 lakhs)
2017,Mitchell Swepson,,0.3,,unsold,Mitchell Swepson (Base price INR 30 lakhs)
2017,Akshay Wakhare,,0.1,,unsold,Akshay Wakhare (Base price INR 10 lakhs)
2017,Cheteshwar Pujara,,0.5,,unsold,Cheteshwar Pujara (Base price INR 50 lakhs)
2017,Abhinav Mukund,,0.3,,unsold,Abhinav Mukund (Base price INR 30 lakhs)
2017,Michael Klinger,,0.5,,unsold,Michael Klinger (Base price INR 50 lakhs)
2017,S Badrinath,,0.3,,unsold,S Badrinath (Base price INR 30 lakhs)
2017,Marlon Samuels,,1,,unsold,Marlon Samuels (Base price INR 100 lakhs)
2017,Evin Lewis,,0.5,,unsold,Evin Lewis (Base price INR 50 lakhs)
2017,Nic Maddinson,,0.5,,unsold,Nic Maddinson (Base price INR 50 lakhs)
2017,Parvez Rasool,,0.3,,unsold,Parvez Rasool (Base price INR 30 lakhs)
2017,Jason Holder,,1.5,,unsold,Jason Holder (Base price INR 1.5 crores)
2017,David Wiese,,0.3,,unsold,David Wiese (Base price INR 30 lakhs)
2017,Thisara Perera,,0.5,,unsold,Thisara Perera (Base price INR 50 lakhs)
2017,Farhaan Behardien,,0.3,,unsold,Farhaan Behardien (Base price INR 30 lakhs)
2017,Anamul Haque,,0.3,,unsold,Anamul Haque (Base price INR 30 lakhs)
2017,Shane Dowrich,,0.3,,unsold,Shane Dowrich (Base price INR 30 lakhs)
2017,Kusal Perera,,0.5,,unsold,Kusal Perera (Base price INR 50 lakhs)
2017,Niroshan Dickwella,,0.3,,unsold,Niroshan Dickwella (Base price INR 30 lakhs)
2017,Brad Haddin,,1.5,,unsold,Brad Haddin (Base price INR 1.5 crores)
2017,Glenn Phillips,,0.1,,unsold,Glenn Phillips (Base price INR 10 lakhs)
2017,RP Singh,,0.3,,unsold,RP Singh (Base price INR 30 lakhs)
2017,Pankaj Singh,,0.3,,unsold,Pankaj Singh (Base price INR 30 lakhs)
2017,Fawad Ahmed,,0.3,,unsold,Fawad Ahmed (Base price INR 30 lakhs)
2017,Michael Beer,,0.3,,unsold,Michael Beer (Base price INR 30 lakhs)
2017,Akila Dananjaya,,0.3,,unsold,Akila Dananjaya (Base price INR 30 lakhs)
2017,Nathan Lyon,,1.5,,unsold,Nathan Lyon (Base price INR 1.5 crores)
2017,Rahul Sharma,,0.3,,unsold,Rahul Sharma (Base price INR 30 lakhs)
2017,Himanshu Rana,,0.1,,unsold,Himanshu Rana (Base price INR 10 lakhs)
2017,Apoorv Wankhade,,0.1,,unsold,Apoorv Wankhade (Base price INR 10 lakhs)
2017,Akash Bhandari,,0.1,,unsold,Akash Bhandari (Base price INR 10 lakhs)
2017,Akhil Herwadkar,,0.1,,unsold,Akhil Herwadkar (Base price INR 10 lakhs)
2017,Pankaj Jaiswal,,0.1,,unsold,Pankaj Jaiswal (Base price INR 10 lakhs)
2017,Dishant Yagnik,,0.2,,unsold,Dishant Yagnik (Base price INR 20 lakhs)
2017,Rishi Arothe,,0.1,,unsold,Rishi Arothe (Base price INR 10 lakhs)
2017,Ronsford Beaton,,0.2,,unsold,Ronsford Beaton (Base price INR 20 lakhs)
2017,Kanishk Seth,,0.1,,unsold,Kanishk Seth (Base price INR 10 lakhs)
