year,player_id,player_name,team,sold_price,sold_price_in_cr,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr
2024,277906,Kane Williamson,Gujarat Titans,20000000,2.0,921500000.0,92.15,78500000.0,7.85
2024,1122918,Kartik Tyagi,Gujarat Titans,6000000,0.6,921500000.0,92.15,78500000.0,7.85
2024,719719,M Shahrukh Khan,Gujarat Titans,74000000,7.4,921500000.0,92.15,78500000.0,7.85
2024,1175426,Manav Suthar,Gujarat Titans,2000000,0.2,921500000.0,92.15,78500000.0,7.85
2024,230193,Matthew Wade,Gujarat Titans,24000000,2.4,921500000.0,92.15,78500000.0,7.85
2024,481896,Mohammed Shami,Gujarat Titans,62500000,6.25,921500000.0,92.15,78500000.0,7.85
2024,537119,Mohit Sharma,Gujarat Titans,5000000,0.5,921500000.0,92.15,78500000.0,7.85
2024,1182529,Noor Ahmad,Gujarat Titans,3000000,0.3,921500000.0,92.15,78500000.0,7.85
2024,1048739,R Sai Kishore,Gujarat Titans,30000000,3.0,921500000.0,92.15,78500000.0,7.85
2024,423838,Rahul Tewatia,Gujarat Titans,90000000,9.0,921500000.0,92.15,78500000.0,7.85
2024,793463,Rashid Khan,Gujarat Titans,150000000,15.0,921500000.0,92.15,78500000.0,7.85
2024,1350762,Robin Minz,Gujarat Titans,36000000,3.6,921500000.0,92.15,78500000.0,7.85
2024,1151288,Sai Sudharsan,Gujarat Titans,2000000,0.2,921500000.0,92.15,78500000.0,7.85
2024,1070173,Shubman Gill,Gujarat Titans,80000000,8.0,921500000.0,92.15,78500000.0,7.85
2024,1123718,Spencer Johnson,Gujarat Titans,100000000,10.0,921500000.0,92.15,78500000.0,7.85
2024,1175457,Sushant Mishra,Gujarat Titans,22000000,2.2,921500000.0,92.15,78500000.0,7.85
2024,376116,Umesh Yadav,Gujarat Titans,58000000,5.8,921500000.0,92.15,78500000.0,7.85
2024,477021,Vijay Shankar,Gujarat Titans,14000000,1.4,921500000.0,92.15,78500000.0,7.85
2024,279810,Wriddhiman Saha,Gujarat Titans,19000000,1.9,921500000.0,92.15,78500000.0,7.85
2024,276298,Andre Russell,Kolkata Knight Riders,160000000,16.0,986500000.0,98.65,13500000.0,1.35
2024,1292495,Angkrish Raghuvanshi,Kolkata Knight Riders,2000000,0.2,986500000.0,98.65,13500000.0,1.35
2024,1079839,Anukul Roy,Kolkata Knight Riders,2000000,0.2,986500000.0,98.65,13500000.0,1.35
2024,1131754,Chetan Sakariya,Kolkata Knight Riders,5000000,0.5,986500000.0,98.65,13500000.0,1.35
2024,1039481,Gus Atkinson,Kolkata Knight Riders,10000000,1.0,986500000.0,98.65,13500000.0,1.35
2024,1312645,Harshit Rana,Kolkata Knight Riders,2000000,0.2,986500000.0,98.65,13500000.0,1.35
2024,298438,Jason Roy,Kolkata Knight Riders,28000000,2.8,986500000.0,98.65,13500000.0,1.35
2024,529436,KS Bharat,Kolkata Knight Riders,5000000,0.5,986500000.0,98.65,13500000.0,1.35
2024,290630,Manish Pandey,Kolkata Knight Riders,5000000,0.5,986500000.0,98.65,13500000.0,1.35
2024,311592,Mitchell Starc,Kolkata Knight Riders,247500000,24.75,986500000.0,98.65,13500000.0,1.35
2024,974109,Mujeeb Ur Rahman,Kolkata Knight Riders,20000000,2.0,986500000.0,98.65,13500000.0,1.35
2024,604527,Nitish Rana,Kolkata Knight Riders,80000000,8.0,986500000.0,98.65,13500000.0,1.35
2024,974087,Rahmanullah Gurbaz,Kolkata Knight Riders,5000000,0.5,986500000.0,98.65,13500000.0,1.35
2024,1079470,Ramandeep Singh,Kolkata Knight Riders,2000000,0.2,986500000.0,98.65,13500000.0,1.35
2024,723105,Rinku Singh,Kolkata Knight Riders,5500000,0.55,986500000.0,98.65,13500000.0,1.35
2024,1340422,Sakib Hussain,Kolkata Knight Riders,2000000,0.2,986500000.0,98.65,13500000.0,1.35
2024,914541,Sherfane Rutherford,Kolkata Knight Riders,15000000,1.5,986500000.0,98.65,13500000.0,1.35
2024,642519,Shreyas Iyer,Kolkata Knight Riders,122500000,12.25,986500000.0,98.65,13500000.0,1.35
2024,230558,Sunil Narine,Kolkata Knight Riders,60000000,6.0,986500000.0,98.65,13500000.0,1.35
2024,1350792,Suyash Sharma,Kolkata Knight Riders,2000000,0.2,986500000.0,98.65,13500000.0,1.35
2024,1209292,Vaibhav Arora,Kolkata Knight Riders,6000000,0.6,986500000.0,98.65,13500000.0,1.35
2024,1108375,Varun Chakravarthy,Kolkata Knight Riders,120000000,12.0,986500000.0,98.65,13500000.0,1.35
2024,851403,Venkatesh Iyer,Kolkata Knight Riders,80000000,8.0,986500000.0,98.65,13500000.0,1.35
2024,31107,Amit Mishra,Lucknow Super Giants,5000000,0.5,990500000.0,99.05,9500000.0,0.95
2024,1244751,Arshad Khan,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,1403153,Arshin Kulkarni,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,500268,Ashton Turner,Lucknow Super Giants,10000000,1.0,990500000.0,99.05,9500000.0,0.95
2024,1151270,Ayush Badoni,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,308251,David Willey,Lucknow Super Giants,20000000,2.0,990500000.0,99.05,9500000.0,0.95
2024,497121,Deepak Hooda,Lucknow Super Giants,57500000,5.75,990500000.0,99.05,9500000.0,0.95
2024,1119026,Devdutt Padikkal,Lucknow Super Giants,77500000,7.75,990500000.0,99.05,9500000.0,0.95
2024,424377,K Gowtham,Lucknow Super Giants,9000000,0.9,990500000.0,99.05,9500000.0,0.95
2024,422108,KL Rahul,Lucknow Super Giants,170000000,17.0,990500000.0,99.05,9500000.0,0.95
2024,471342,Krunal Pandya,Lucknow Super Giants,82500000,8.25,990500000.0,99.05,9500000.0,0.95
2024,348056,Kyle Mayers,Lucknow Super Giants,5000000,0.5,990500000.0,99.05,9500000.0,0.95
2024,1151286,Manimaran Sidharth,Lucknow Super Giants,24000000,2.4,990500000.0,99.05,9500000.0,0.95
2024,325012,Marcus Stoinis,Lucknow Super Giants,100000000,10.0,990500000.0,99.05,9500000.0,0.95
2024,351588,Mark Wood,Lucknow Super Giants,75000000,7.5,990500000.0,99.05,9500000.0,0.95
2024,1292563,Mayank Yadav,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,1132005,Mohsin Khan,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,793447,Naveen-ul-Haq,Lucknow Super Giants,5000000,0.5,990500000.0,99.05,9500000.0,0.95
2024,604302,Nicholas Pooran,Lucknow Super Giants,160000000,16.0,990500000.0,99.05,9500000.0,0.95
2024,956871,Prerak Mankad,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,379143,Quinton de Kock,Lucknow Super Giants,67500000,6.75,990500000.0,99.05,9500000.0,0.95
2024,1175441,Ravi Bishnoi,Lucknow Super Giants,40000000,4.0,990500000.0,99.05,9500000.0,0.95
2024,1079848,Shivam Mavi,Lucknow Super Giants,64000000,6.4,990500000.0,99.05,9500000.0,0.95
2024,1070196,Yash Thakur,Lucknow Super Giants,4500000,0.45,990500000.0,99.05,9500000.0,0.95
2024,1206052,Yudhvir Singh,Lucknow Super Giants,2000000,0.2,990500000.0,99.05,9500000.0,0.95
2024,1206039,Akash Madhwal,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,1175428,Anshul Kamboj,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,1148776,Arjun Tendulkar,Mumbai Indians,3000000,0.3,989500000.0,98.95,10500000.0,1.05
2024,1070665,Dewald Brevis,Mumbai Indians,30000000,3.0,989500000.0,98.95,10500000.0,1.05
2024,793007,Dilshan Madushanka,Mumbai Indians,46000000,4.6,989500000.0,98.95,10500000.0,1.05
2024,596010,Gerald Coetzee,Mumbai Indians,50000000,5.0,989500000.0,98.95,10500000.0,1.05
2024,625371,Hardik Pandya,Mumbai Indians,150000000,15.0,989500000.0,98.95,10500000.0,1.05
2024,720471,Ishan Kishan,Mumbai Indians,152500000,15.25,989500000.0,98.95,10500000.0,1.05
2024,272477,Jason Behrendorff,Mumbai Indians,7500000,0.75,989500000.0,98.95,10500000.0,1.05
2024,625383,Jasprit Bumrah,Mumbai Indians,120000000,12.0,989500000.0,98.95,10500000.0,1.05
2024,1159843,Kumar Kartikeya,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,25913,Mohammad Nabi,Mumbai Indians,15000000,1.5,989500000.0,98.95,10500000.0,1.05
2024,1287032,Naman Dhir,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,1151273,Nehal Wadhera,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,955235,Nuwan Thushara,Mumbai Indians,48000000,4.8,989500000.0,98.95,10500000.0,1.05
2024,32966,Piyush Chawla,Mumbai Indians,5000000,0.5,989500000.0,98.95,10500000.0,1.05
2024,34102,Rohit Sharma,Mumbai Indians,160000000,16.0,989500000.0,98.95,10500000.0,1.05
2024,677077,Romario Shepherd,Mumbai Indians,5000000,0.5,989500000.0,98.95,10500000.0,1.05
2024,1131607,Shams Mulani,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,1167965,Shivalik Sharma,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,344580,Shreyas Gopal,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,446507,Suryakumar Yadav,Mumbai Indians,80000000,8.0,989500000.0,98.95,10500000.0,1.05
2024,1170265,Tilak Varma,Mumbai Indians,17000000,1.7,989500000.0,98.95,10500000.0,1.05
2024,892749,Tim David,Mumbai Indians,82500000,8.25,989500000.0,98.95,10500000.0,1.05
2024,732293,Vishnu Vinod,Mumbai Indians,2000000,0.2,989500000.0,98.95,10500000.0,1.05
2024,1125976,Arshdeep Singh,Punjab Kings,40000000,4.0,958500000.0,95.85,41500000.0,4.15
2024,1131978,Ashutosh Sharma,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,1125958,Atharva Taide,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,247235,Chris Woakes,Punjab Kings,42000000,4.2,958500000.0,95.85,41500000.0,4.15
2024,1168641,Harpreet Brar,Punjab Kings,38000000,3.8,958500000.0,95.85,41500000.0,4.15
2024,340854,Harpreet Singh,Punjab Kings,4000000,0.4,958500000.0,95.85,41500000.0,4.15
2024,390481,Harshal Patel,Punjab Kings,117500000,11.75,958500000.0,95.85,41500000.0,4.15
2024,721867,Jitesh Sharma,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,297433,Jonny Bairstow,Punjab Kings,67500000,6.75,958500000.0,95.85,41500000.0,4.15
2024,550215,Kagiso Rabada,Punjab Kings,92500000,9.25,958500000.0,95.85,41500000.0,4.15
2024,403902,Liam Livingstone,Punjab Kings,115000000,11.5,958500000.0,95.85,41500000.0,4.15
2024,826915,Nathan Ellis,Punjab Kings,7500000,0.75,958500000.0,95.85,41500000.0,4.15
2024,1161024,Prabhsimran Singh,Punjab Kings,6000000,0.6,958500000.0,95.85,41500000.0,4.15
2024,1412827,Prince Choudhary,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,1064812,Rahul Chahar,Punjab Kings,52500000,5.25,958500000.0,95.85,41500000.0,4.15
2024,318845,Rilee Rossouw,Punjab Kings,80000000,8.0,958500000.0,95.85,41500000.0,4.15
2024,290727,Rishi Dhawan,Punjab Kings,5500000,0.55,958500000.0,95.85,41500000.0,4.15
2024,662973,Sam Curran,Punjab Kings,185000000,18.5,958500000.0,95.85,41500000.0,4.15
2024,377534,Shashank Singh,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,28235,Shikhar Dhawan,Punjab Kings,82500000,8.25,958500000.0,95.85,41500000.0,4.15
2024,1380113,Shivam Singh,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,299572,Sikandar Raza,Punjab Kings,5000000,0.5,958500000.0,95.85,41500000.0,4.15
2024,1080008,Tanay Thyagarajan,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,1155262,Vidwath Kaverappa,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,1354639,Vishwanath Singh,Punjab Kings,2000000,0.2,958500000.0,95.85,41500000.0,4.15
2024,1201536,Abid Mushtaq,Rajasthan Royals,2000000,0.2,998000000.0,99.8,2000000.0,0.2
2024,379504,Adam Zampa,Rajasthan Royals,15000000,1.5,998000000.0,99.8,2000000.0,0.2
2024,694211,Avesh Khan,Rajasthan Royals,100000000,10.0,998000000.0,99.8,2000000.0,0.2
2024,1175488,Dhruv Jurel,Rajasthan Royals,2000000,0.2,998000000.0,99.8,2000000.0,0.2
2024,698315,Donovan Ferreira,Rajasthan Royals,5000000,0.5,998000000.0,99.8,2000000.0,0.2
2024,308967,Jos Buttler,Rajasthan Royals,100000000,10.0,998000000.0,99.8,2000000.0,0.2
2024,1163695,Kuldeep Sen,Rajasthan Royals,2000000,0.2,998000000.0,99.8,2000000.0,0.2
2024,1339031,Kunal Singh Rathore,Rajasthan Royals,2000000,0.2,998000000.0,99.8,2000000.0,0.2
2024,971349,Nandre Burger,Rajasthan Royals,5000000,0.5,998000000.0,99.8,2000000.0,0.2
2024,700167,Navdeep Saini,Rajasthan Royals,26000000,2.6,998000000.0,99.8,2000000.0,0.2
2024,917159,Prasidh Krishna,Rajasthan Royals,100000000,10.0,998000000.0,99.8,2000000.0,0.2
2024,26421,R Ashwin,Rajasthan Royals,50000000,5.0,998000000.0,99.8,2000000.0,0.2
2024,1079434,Riyan Parag,Rajasthan Royals,38000000,3.8,998000000.0,99.8,2000000.0,0.2
2024,820351,Rovman Powell,Rajasthan Royals,74000000,7.4,998000000.0,99.8,2000000.0,0.2
2024,438362,Sandeep Sharma,Rajasthan Royals,5000000,0.5,998000000.0,99.8,2000000.0,0.2
2024,425943,Sanju Samson,Rajasthan Royals,140000000,14.0,998000000.0,99.8,2000000.0,0.2
2024,670025,Shimron Hetmyer,Rajasthan Royals,85000000,8.5,998000000.0,99.8,2000000.0,0.2
2024,1252585,Shubham Dubey,Rajasthan Royals,58000000,5.8,998000000.0,99.8,2000000.0,0.2
2024,470633,Tom Kohler-Cadmore,Rajasthan Royals,4000000,0.4,998000000.0,99.8,2000000.0,0.2
2024,277912,Trent Boult,Rajasthan Royals,80000000,8.0,998000000.0,99.8,2000000.0,0.2
2024,1151278,Yashasvi Jaiswal,Rajasthan Royals,40000000,4.0,998000000.0,99.8,2000000.0,0.2
2024,430246,Yuzvendra Chahal,Rajasthan Royals,65000000,6.5,998000000.0,99.8,2000000.0,0.2
2024,1176959,Akash Deep,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,670031,Alzarri Joseph,Royal Challengers Bangalore,115000000,11.5,971500000.0,97.15,28500000.0,2.85
2024,1123073,Anuj Rawat,Royal Challengers Bangalore,34000000,3.4,971500000.0,97.15,28500000.0,2.85
2024,1076713,Cameron Green,Royal Challengers Bangalore,175000000,17.5,971500000.0,97.15,28500000.0,2.85
2024,30045,Dinesh Karthik,Royal Challengers Bangalore,55000000,5.5,971500000.0,97.15,28500000.0,2.85
2024,44828,Faf du Plessis,Royal Challengers Bangalore,70000000,7.0,971500000.0,97.15,28500000.0,2.85
2024,325026,Glenn Maxwell,Royal Challengers Bangalore,110000000,11.0,971500000.0,97.15,28500000.0,2.85
2024,1350761,Himanshu Sharma,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,30288,Karn Sharma,Royal Challengers Bangalore,5000000,0.5,971500000.0,97.15,28500000.0,2.85
2024,493773,Lockie Ferguson,Royal Challengers Bangalore,20000000,2.0,971500000.0,97.15,28500000.0,2.85
2024,853265,Mahipal Lomror,Royal Challengers Bangalore,9500000,0.95,971500000.0,97.15,28500000.0,2.85
2024,1057399,Manoj Bhandage,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,942367,Mayank Dagar,Royal Challengers Bangalore,18000000,1.8,971500000.0,97.15,28500000.0,2.85
2024,940973,Mohammed Siraj,Royal Challengers Bangalore,70000000,7.0,971500000.0,97.15,28500000.0,2.85
2024,1339027,Rajan Kumar,Royal Challengers Bangalore,7000000,0.7,971500000.0,97.15,28500000.0,2.85
2024,823703,Rajat Patidar,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,461632,Reece Topley,Royal Challengers Bangalore,19000000,1.9,971500000.0,97.15,28500000.0,2.85
2024,1287369,Saurav Chauhan,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,1083851,Suyash Prabhudessai,Royal Challengers Bangalore,3000000,0.3,971500000.0,97.15,28500000.0,2.85
2024,232292,Swapnil Singh,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,550235,Tom Curran,Royal Challengers Bangalore,15000000,1.5,971500000.0,97.15,28500000.0,2.85
2024,253802,Virat Kohli,Royal Challengers Bangalore,150000000,15.0,971500000.0,97.15,28500000.0,2.85
2024,777815,Vyshak Vijaykumar,Royal Challengers Bangalore,2000000,0.2,971500000.0,97.15,28500000.0,2.85
2024,897549,Will Jacks,Royal Challengers Bangalore,32000000,3.2,971500000.0,97.15,28500000.0,2.85
2024,1159720,Yash Dayal,Royal Challengers Bangalore,50000000,5.0,971500000.0,97.15,28500000.0,2.85
2024,1175485,Abdul Samad,Sunrisers Hyderabad,40000000,4.0,968000000.0,96.8,32000000.0,3.2
2024,1070183,Abhishek Sharma,Sunrisers Hyderabad,65000000,6.5,968000000.0,96.8,32000000.0,3.2
2024,600498,Aiden Markram,Sunrisers Hyderabad,26000000,2.6,968000000.0,96.8,32000000.0,3.2
2024,1175458,Akash Singh,Sunrisers Hyderabad,2000000,0.2,968000000.0,96.8,32000000.0,3.2
2024,851261,Anmolpreet Singh,Sunrisers Hyderabad,2000000,0.2,968000000.0,96.8,32000000.0,3.2
2024,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,42000000,4.2,968000000.0,96.8,32000000.0,3.2
2024,974175,Fazalhaq Farooqi,Sunrisers Hyderabad,5000000,0.5,968000000.0,96.8,32000000.0,3.2
2024,823509,Glenn Phillips,Sunrisers Hyderabad,15000000,1.5,968000000.0,96.8,32000000.0,3.2
2024,436757,Heinrich Klaasen,Sunrisers Hyderabad,52500000,5.25,968000000.0,96.8,32000000.0,3.2
2024,390484,Jaydev Unadkat,Sunrisers Hyderabad,16000000,1.6,968000000.0,96.8,32000000.0,3.2
2024,919531,Jhathavedh Subramanyan,Sunrisers Hyderabad,2000000,0.2,968000000.0,96.8,32000000.0,3.2
2024,696401,Marco Jansen,Sunrisers Hyderabad,42000000,4.2,968000000.0,96.8,32000000.0,3.2
2024,398438,Mayank Agarwal,Sunrisers Hyderabad,82500000,8.25,968000000.0,96.8,32000000.0,3.2
2024,1081442,Mayank Markande,Sunrisers Hyderabad,5000000,0.5,968000000.0,96.8,32000000.0,3.2
2024,1175496,Nitish Kumar Reddy,Sunrisers Hyderabad,2000000,0.2,968000000.0,96.8,32000000.0,3.2
2024,489889,Pat Cummins,Sunrisers Hyderabad,205000000,20.5,968000000.0,96.8,32000000.0,3.2
2024,446763,Rahul Tripathi,Sunrisers Hyderabad,85000000,8.5,968000000.0,96.8,32000000.0,3.2
2024,1132219,Sanvir Singh,Sunrisers Hyderabad,2000000,0.2,968000000.0,96.8,32000000.0,3.2
2024,1159711,Shahbaz Ahmed,Sunrisers Hyderabad,24000000,2.4,968000000.0,96.8,32000000.0,3.2
2024,802575,T Natarajan,Sunrisers Hyderabad,40000000,4.0,968000000.0,96.8,32000000.0,3.2
2024,530011,Travis Head,Sunrisers Hyderabad,68000000,6.8,968000000.0,96.8,32000000.0,3.2
2024,1246528,Umran Malik,Sunrisers Hyderabad,40000000,4.0,968000000.0,96.8,32000000.0,3.2
2024,732269,Upendra Yadav,Sunrisers Hyderabad,2500000,0.25,968000000.0,96.8,32000000.0,3.2
2024,784379,Wanindu Hasaranga,Sunrisers Hyderabad,15000000,1.5,968000000.0,96.8,32000000.0,3.2
2024,719715,Washington Sundar,Sunrisers Hyderabad,87500000,8.75,968000000.0,96.8,32000000.0,3.2
2025,1175428,A Kamboj,Chennai Super Kings,34000000,3.4,1199500000.0,119.95,500000.0,0.05
2025,1440190,C Andre Siddarth,Chennai Super Kings,3000000,0.3,1199500000.0,119.95,500000.0,0.05
2025,497121,DJ Hooda,Chennai Super Kings,17000000,1.7,1199500000.0,119.95,500000.0,0.05
2025,379140,DP Conway,Chennai Super Kings,62500000,6.25,1199500000.0,119.95,500000.0,0.05
2025,1269869,Gurjapneet Singh,Chennai Super Kings,22000000,2.2,1199500000.0,119.95,500000.0,0.05
2025,510530,J Overton,Chennai Super Kings,15000000,1.5,1199500000.0,119.95,500000.0,0.05
2025,942645,KK Ahmed,Chennai Super Kings,48000000,4.8,1199500000.0,119.95,500000.0,0.05
2025,1070188,KL Nagarkoti,Chennai Super Kings,3000000,0.3,1199500000.0,119.95,500000.0,0.05
2025,1194795,M Pathirana,Chennai Super Kings,130000000,13.0,1199500000.0,119.95,500000.0,0.05
2025,28081,MS Dhoni,Chennai Super Kings,40000000,4.0,1199500000.0,119.95,500000.0,0.05
2025,1125688,Mukesh Choudhary,Chennai Super Kings,3000000,0.3,1199500000.0,119.95,500000.0,0.05
2025,826915,NT Ellis,Chennai Super Kings,20000000,2.0,1199500000.0,119.95,500000.0,0.05
2025,1182529,Noor Ahmad,Chennai Super Kings,100000000,10.0,1199500000.0,119.95,500000.0,0.05
2025,26421,R Ashwin,Chennai Super Kings,97500000,9.75,1199500000.0,119.95,500000.0,0.05
2025,959767,R Ravindra,Chennai Super Kings,40000000,4.0,1199500000.0,119.95,500000.0,0.05
2025,234675,RA Jadeja,Chennai Super Kings,180000000,18.0,1199500000.0,119.95,500000.0,0.05
2025,446763,RA Tripathi,Chennai Super Kings,34000000,3.4,1199500000.0,119.95,500000.0,0.05
2025,1060380,RD Gaikwad,Chennai Super Kings,180000000,18.0,1199500000.0,119.95,500000.0,0.05
2025,1339053,RS Ghosh,Chennai Super Kings,3000000,0.3,1199500000.0,119.95,500000.0,0.05
2025,714451,S Dube,Chennai Super Kings,120000000,12.0,1199500000.0,119.95,500000.0,0.05
2025,344580,S Gopal,Chennai Super Kings,3000000,0.3,1199500000.0,119.95,500000.0,0.05
2025,1292497,SK Rasheed,Chennai Super Kings,3000000,0.3,1199500000.0,119.95,500000.0,0.05
2025,662973,SM Curran,Chennai Super Kings,24000000,2.4,1199500000.0,119.95,500000.0,0.05
2025,1413379,V Bedi,Chennai Super Kings,5500000,0.55,1199500000.0,119.95,500000.0,0.05
2025,477021,V Shankar,Chennai Super Kings,12000000,1.2,1199500000.0,119.95,500000.0,0.05
2025,1059570,AJ Mandal,Delhi Capitals,3000000,0.3,1198000000.0,119.8,2000000.0,0.2
2025,554691,AR Patel,Delhi Capitals,165000000,16.5,1198000000.0,119.8,2000000.0,0.2
2025,1131978,AR Sharma,Delhi Capitals,38000000,3.8,1198000000.0,119.8,2000000.0,0.2
2025,1277545,Abishek Porel,Delhi Capitals,40000000,4.0,1198000000.0,119.8,2000000.0,0.2
2025,698315,D Ferreira,Delhi Capitals,7500000,0.75,1198000000.0,119.8,2000000.0,0.2
2025,1111917,DG Nalkande,Delhi Capitals,3000000,0.3,1198000000.0,119.8,2000000.0,0.2
2025,44828,F du Plessis,Delhi Capitals,20000000,2.0,1198000000.0,119.8,2000000.0,0.2
2025,911707,HC Brook,Delhi Capitals,62500000,6.25,1198000000.0,119.8,2000000.0,0.2
2025,1168049,J Fraser-McGurk,Delhi Capitals,90000000,9.0,1198000000.0,119.8,2000000.0,0.2
2025,398439,KK Nair,Delhi Capitals,5000000,0.5,1198000000.0,119.8,2000000.0,0.2
2025,422108,KL Rahul,Delhi Capitals,140000000,14.0,1198000000.0,119.8,2000000.0,0.2
2025,559235,Kuldeep Yadav,Delhi Capitals,132500000,13.25,1198000000.0,119.8,2000000.0,0.2
2025,1392186,L Manvanth Kumar,Delhi Capitals,3000000,0.3,1198000000.0,119.8,2000000.0,0.2
2025,1460385,M Tiwari,Delhi Capitals,4000000,0.4,1198000000.0,119.8,2000000.0,0.2
2025,311592,MA Starc,Delhi Capitals,117500000,11.75,1198000000.0,119.8,2000000.0,0.2
2025,537119,MM Sharma,Delhi Capitals,22000000,2.2,1198000000.0,119.8,2000000.0,0.2
2025,926851,Mukesh Kumar,Delhi Capitals,80000000,8.0,1198000000.0,119.8,2000000.0,0.2
2025,552152,PVD Chameera,Delhi Capitals,7500000,0.75,1198000000.0,119.8,2000000.0,0.2
2025,1175489,Sameer Rizvi,Delhi Capitals,9500000,0.95,1198000000.0,119.8,2000000.0,0.2
2025,802575,T Natarajan,Delhi Capitals,107500000,10.75,1198000000.0,119.8,2000000.0,0.2
2025,595978,T Stubbs,Delhi Capitals,100000000,10.0,1198000000.0,119.8,2000000.0,0.2
2025,1292527,T Vijay,Delhi Capitals,3000000,0.3,1198000000.0,119.8,2000000.0,0.2
2025,1449074,V Nigam,Delhi Capitals,5000000,0.5,1198000000.0,119.8,2000000.0,0.2
2025,1123073,Anuj Rawat,Gujarat Titans,3000000,0.3,1198500000.0,119.85,1500000.0,0.15
2025,1244751,Arshad Khan,Gujarat Titans,13000000,1.3,1198500000.0,119.85,1500000.0,0.15
2025,1151288,B Sai Sudharsan,Gujarat Titans,85000000,8.5,1198500000.0,119.85,1500000.0,0.15
2025,596010,G Coetzee,Gujarat Titans,24000000,2.4,1198500000.0,119.85,1500000.0,0.15
2025,823509,GD Phillips,Gujarat Titans,20000000,2.0,1198500000.0,119.85,1500000.0,0.15
2025,1287033,Gurnoor Brar,Gujarat Titans,13000000,1.3,1198500000.0,119.85,1500000.0,0.15
2025,236779,I Sharma,Gujarat Titans,7500000,0.75,1198500000.0,119.85,1500000.0,0.15
2025,447587,J Yadav,Gujarat Titans,7500000,0.75,1198500000.0,119.85,1500000.0,0.15
2025,308967,JC Buttler,Gujarat Titans,157500000,15.75,1198500000.0,119.85,1500000.0,0.15
2025,1083033,K Khejroliya,Gujarat Titans,3000000,0.3,1198500000.0,119.85,1500000.0,0.15
2025,1207295,K Kushagra,Gujarat Titans,6500000,0.65,1198500000.0,119.85,1500000.0,0.15
2025,550215,K Rabada,Gujarat Titans,107500000,10.75,1198500000.0,119.85,1500000.0,0.15
2025,793467,Karim Janat,Gujarat Titans,7500000,0.75,1198500000.0,119.85,1500000.0,0.15
2025,917159,M Prasidh Krishna,Gujarat Titans,95000000,9.5,1198500000.0,119.85,1500000.0,0.15
2025,719719,M Shahrukh Khan,Gujarat Titans,40000000,4.0,1198500000.0,119.85,1500000.0,0.15
2025,1175426,MJ Suthar,Gujarat Titans,3000000,0.3,1198500000.0,119.85,1500000.0,0.15
2025,853265,MK Lomror,Gujarat Titans,17000000,1.7,1198500000.0,119.85,1500000.0,0.15
2025,940973,Mohammed Siraj,Gujarat Titans,122500000,12.25,1198500000.0,119.85,1500000.0,0.15
2025,1292506,N Sindhu,Gujarat Titans,3000000,0.3,1198500000.0,119.85,1500000.0,0.15
2025,1048739,R Sai Kishore,Gujarat Titans,20000000,2.0,1198500000.0,119.85,1500000.0,0.15
2025,423838,R Tewatia,Gujarat Titans,40000000,4.0,1198500000.0,119.85,1500000.0,0.15
